342915204	3	-1
312386679	2	-1
305419028	1	-2
304758162	3	-1
302163106	1	-1
301063579	3	-1
294151036	3	-2
293322887	3	-1
284899199	2	-1
284089065	2	-2
282294120	3	-2
281620682	3	-1
280754801	2	-1
279830500	3	-1
262822072	3	-1
240662242	2	-2
239731876	1	-1
237664677	1	-1
236643127	3	-2
224579532	3	-1
219605021	1	-1
217585884	3	-2
215379974	4	-1
215376161	3	-2
210241370	1	-2
197467224	2	-1
195853517	1	-1
195501892	3	-1
192788785	2	-1
190614523	3	-2
189282142	3	-1
185644763	3	-2
185232936	2	-2
183281445	3	-1
179272307	2	-1
176530402	1	-1
176026104	2	-1
173913814	2	-1
172623440	1	-2
170181309	2	-2
167944204	2	-1
166117832	3	-1
166081296	3	-1
164086847	3	-1
162943380	2	-1
161357225	2	-1
158756640	1	-1
156847964	2	-2
155053463	3	-1
154264254	3	-1
154106862	3	-1
152051377	1	-1
151845159	3	-1
150718298	1	-1
140863514	3	-1
140214381	2	-1
139681437	1	-1
136668726	3	-1
135653020	2	-1
135291807	3	-2
131934513	3	-1
127296453	2	-1
124563021	3	-2
122731260	1	-2
121097243	2	-1
120887909	3	-1
117469848	2	-1
115781413	2	-1
112427078	1	-1
110701682	1	-1
110246641	2	-1
109948969	1	-1
109033154	3	-2
108486376	1	-1
104563369	2	-2
99844046	2	-1
98369990	2	-1
98361470	2	-1
94494652	3	-2
94102617	2	-1
93301756	2	-2
93286084	1	-1
93106643	2	-1
89968459	1	-1
87083331	3	-1
85504887	1	-1
82396667	2	-1
79410692	1	-1
79387724	3	-1
75951419	2	-1
74969051	3	-1
74598984	4	-1
74459695	2	-1
68045903	2	-1
64503961	1	-1
63251635	3	-2
60909637	2	-1
60442762	3	-2
59491037	2	-1
59047890	2	-1
57976746	3	-1
57925236	3	-3
57532268	2	-1
57465950	1	-1
56566402	2	-1
56175071	1	-1
55816432	2	-1
55185285	2	-1
54689209	1	-1
54139840	3	-1
53708901	3	-2
53316785	2	-1
53188555	1	-2
53079904	2	-2
52422084	1	-1
51971034	1	-1
51889133	1	-1
51263485	1	-2
51058611	2	-1
50521692	3	-1
50508200	1	-1
50453502	2	-1
50158987	2	-1
49689144	2	-1
49187784	3	-2
46729391	3	-1
46563418	2	-2
44893942	1	-1
44881052	1	-1
44876154	2	-2
44657350	2	-1
44546740	2	-1
44241726	2	-1
44004110	3	-1
43631195	2	-1
43225875	1	-1
43118138	2	-1
42744101	2	-1
42725334	3	-2
42482209	2	-1
42193516	3	-1
42156945	3	-1
42065686	2	-1
42057141	3	-1
41945366	1	-1
41391912	3	-2
40979347	4	-1
40689795	3	-2
39953462	2	-1
39804304	1	-1
39742378	3	-4
39653529	2	-2
39276288	3	-1
38558355	1	-1
38519327	2	-1
37852753	1	-1
37578045	2	-1
37568194	2	-1
37218965	2	-1
37181319	2	-1
37150242	1	-1
36822428	2	-1
36597028	3	-1
36289924	2	-1
35653117	3	-2
35561209	3	-2
35469520	3	-1
35340612	3	-2
35097451	2	-1
35073588	3	-1
34785465	3	-1
34620442	1	-1
34558640	2	-3
34543528	1	-1
34392462	2	-1
34212322	3	-1
33912552	3	-1
33757635	2	-1
33340763	3	-1
33320103	3	-1
32285790	3	-4
32272736	3	-1
31869699	1	-1
31859763	2	-1
31775257	1	-1
31623489	3	-1
31145650	2	-1
30358690	1	-1
30046027	3	-1
28947946	3	-1
28668885	1	-1
28085262	2	-1
27939731	2	-2
27754682	3	-1
27466421	2	-1
27466135	2	-1
27444645	3	-1
27439050	4	-1
27019737	3	-1
26792806	2	-1
26544771	2	-1
26325624	1	-1
26139669	3	-1
25883889	2	-1
25882017	4	-2
25805519	2	-1
25486437	3	-1
25392625	4	-1
25370112	2	-1
25253746	2	-1
25046971	2	-1
24919357	3	-1
24897586	1	-1
24855030	1	-1
24795260	2	-1
24698360	2	-1
24674817	1	-1
24591910	2	-1
24407852	1	-1
24366882	3	-1
24301920	3	-1
24299295	3	-1
24155046	1	-1
23937675	2	-1
23713414	3	-1
23701329	3	-1
23499657	2	-1
23327559	2	-1
23058877	2	-2
22986946	2	-2
22726581	2	-1
22558226	3	-1
22527965	3	-1
22501059	1	-1
22385288	3	-1
22332252	2	-1
22051542	2	-1
21956964	3	-3
21744809	2	-2
21713642	3	-1
21353624	2	-4
21197807	3	-1
21090924	3	-1
20999905	3	-1
20587616	3	-1
20469066	1	-1
20414538	4	-2
20354563	1	-1
20283661	2	-1
20210896	2	-1
20115823	1	-1
20076767	3	-1
19746563	3	-1
19709719	2	-1
19562806	3	-3
19510239	2	-1
19510153	1	-1
19304058	2	-1
19071447	3	-1
19039149	1	-1
18844487	2	-2
18832287	2	-1
18826138	3	-2
18790886	2	-1
18690810	2	-2
18459795	1	-1
18441718	1	-1
18374790	1	-2
18311976	3	-1
18208985	2	-1
18202364	2	-1
18100797	1	-1
18098616	1	-1
18098547	1	-1
18093923	1	-1
18058101	3	-1
17998554	1	-1
17930399	1	-2
17866872	2	-1
17811270	2	-1
17683863	1	-1
17613996	4	-2
17611237	3	-1
17602232	3	-1
17583151	3	-1
17472936	2	-1
17442990	3	-2
17440669	2	-1
17391005	3	-1
17315632	3	-1
17257436	1	-1
17211245	4	-1
