344944506	1	-2
338950762	2	-2
330295059	2	-3
323235613	2	-1
323160333	3	-4
319441008	1	-1
318379067	2	-1
318202397	2	-1
316031730	2	-2
314430644	2	-1
313948308	1	-2
313575620	2	-2
313066684	2	-2
311814194	3	-3
306050758	2	-2
303653126	2	-3
302963128	3	-1
299921419	2	-2
298036838	1	-2
294503770	2	-2
287712064	1	-1
287563753	2	-3
287529251	1	-3
281901361	2	-2
281484633	3	-2
276391661	2	-2
274307080	2	-2
273278207	2	-3
270845724	3	-1
266899946	1	-2
261423140	2	-2
259251835	1	-1
259040189	2	-2
255404483	1	-1
250996767	3	-1
247861677	3	-3
237636694	3	-2
237079324	3	-2
232248996	2	-3
232044881	2	-2
228724179	2	-3
224152177	1	-4
214798675	2	-2
213299296	2	-2
211969654	2	-2
209899404	2	-1
209153155	1	-4
208987200	1	-1
208210489	2	-3
206288762	3	-3
203688645	2	-2
202266560	3	-2
200846704	1	-3
199033099	2	-2
197489316	3	-3
194214207	2	-1
194195296	2	-4
193930898	2	-2
191067539	2	-2
190527688	1	-2
185423029	2	-1
184111030	2	-2
183826765	2	-2
182321888	2	-1
181882850	2	-3
180881421	4	-4
178602578	1	-3
174639174	4	-1
172835754	2	-2
171979719	1	-1
171039524	3	-3
170657798	2	-2
169763553	3	-1
169186088	1	-3
165566280	1	-2
163631158	1	-2
163160088	3	-3
162500573	2	-2
157978619	1	-2
157646209	1	-2
157533507	2	-3
157523625	2	-2
156201029	3	-2
156101357	2	-3
154839056	1	-2
154125956	1	-1
153294472	2	-2
137771212	3	-3
133389678	1	-1
133309604	2	-1
130646247	2	-3
130266733	2	-2
128332810	2	-2
127706644	2	-1
125433761	2	-3
124767565	3	-2
122076520	1	-1
120629844	2	-3
120056885	2	-1
111136803	3	-2
98821482	2	-1
97981289	4	-3
90486873	2	-3
42730024	2	-2
33824863	2	-1
27180722	2	-2
11439039	2	-2
2083158	3	-3
