349504966	2	-2
349419944	2	-2
349394125	1	-1
349280010	3	-2
349270174	2	-3
349138189	2	-2
349098254	2	-2
349053159	3	-2
348999602	3	-2
348951206	2	-1
348947222	2	-3
348851613	1	-2
348845416	2	-2
348834497	1	-1
348827458	3	-2
348811294	1	-3
348786398	1	-1
348594981	1	-1
348439868	2	-3
348430984	2	-3
348410082	2	-1
348399631	1	-1
348336356	3	-1
348211466	2	-3
348111220	1	-1
348097547	2	-2
348032027	3	-2
347908648	2	-2
347844458	2	-1
347748099	2	-1
347717824	3	-2
347701687	1	-1
347565096	2	-2
347547641	3	-1
347546964	2	-2
347289797	2	-2
347285400	2	-1
347223392	2	-1
347208482	2	-2
347207321	1	-2
347132089	1	-2
347095176	2	-2
347092709	2	-2
347081946	2	-1
347077826	2	-2
346957226	2	-1
346947546	2	-2
346880095	2	-1
346819844	1	-2
346648482	2	-2
346612404	2	-2
346410841	1	-2
346396805	2	-1
346392392	1	-2
346386555	1	-1
346369535	2	-1
346368435	2	-2
346277522	1	-2
346120356	3	-2
346103004	1	-2
346079777	2	-2
346071576	1	-2
346066648	2	-2
345966194	2	-3
345888407	3	-1
345823819	4	-2
345802622	2	-1
345528646	4	-1
345525495	1	-2
345496856	2	-2
345370933	2	-1
345317598	2	-2
345309055	1	-2
345157612	3	-2
345126114	2	-1
344983380	3	-4
344967293	1	-1
344927347	3	-2
344904602	1	-1
344899174	1	-2
344841685	3	-2
344837318	1	-3
344835471	2	-1
344739146	1	-1
344705088	3	-2
344668008	2	-1
344645526	2	-2
344525437	3	-2
344423105	2	-3
344388245	1	-2
344361631	2	-1
344351491	3	-2
344270669	2	-2
344270018	2	-1
344251003	1	-1
344236837	1	-2
344210211	2	-2
344138297	2	-2
344032044	1	-1
344023353	1	-1
344019091	2	-1
343982319	2	-2
343743634	1	-1
343710198	1	-1
343682492	1	-1
343486069	1	-2
343477407	3	-2
343474951	1	-1
343461689	3	-2
343457239	1	-1
343445377	1	-2
343427066	2	-2
343402123	2	-2
343392868	2	-2
343392768	3	-2
343382017	3	-2
343378380	3	-2
343364049	1	-2
343336619	2	-2
343335261	2	-2
343334411	2	-3
343284845	2	-1
343259522	2	-1
343249652	1	-2
343208169	3	-2
343197374	1	-2
343145465	1	-1
343143397	2	-1
343135042	3	-5
343070363	3	-1
342930704	2	-2
342918948	2	-1
342865416	1	-1
342859386	2	-2
342673643	2	-2
342661169	2	-2
342614384	2	-1
342596983	1	-1
