345562783	2	-2
324726210	2	-1
320529676	3	-3
318054408	4	-4
316531081	4	-1
307409050	2	-2
304493955	2	-2
303755774	4	-3
300720522	2	-1
300153426	2	-3
298805135	1	-2
296889732	3	-2
293164909	2	-1
292549809	2	-1
290993386	3	-1
290821502	2	-2
290293666	3	-4
290213666	3	-2
288975124	4	-3
288386529	1	-1
288361099	2	-2
287637053	2	-1
287071466	2	-2
286925890	1	-2
286512442	4	-3
285555542	3	-1
285504155	1	-1
285147334	1	-4
278993779	2	-3
277616195	2	-3
271305500	2	-2
271270566	4	-3
261154825	2	-2
261039842	2	-2
260817198	1	-2
260764110	1	-1
257616752	2	-2
254079539	2	-2
252855790	3	-1
250649765	2	-3
248151122	2	-2
243900266	2	-1
242791051	2	-2
242565644	4	-3
241719708	1	-1
241589687	2	-2
240893177	2	-2
240878382	1	-1
240134266	1	-1
238792117	2	-2
237073412	1	-2
236704326	2	-3
236662957	2	-2
236032076	2	-2
234406051	3	-2
234254563	1	-3
233433293	1	-1
232818481	2	-2
231876449	2	-2
231117879	3	-2
230928408	3	-2
230876873	2	-2
230697288	2	-1
230496376	2	-1
230267282	2	-2
230189639	2	-2
230144978	2	-2
230126676	4	-4
229551563	2	-1
228965079	2	-3
228679952	1	-1
227519687	2	-3
226669246	2	-4
222994329	2	-1
220077670	2	-2
218291435	2	-2
216445414	1	-2
215280975	2	-1
213526990	2	-1
213502101	2	-1
213076258	1	-1
212958637	2	-2
212605128	3	-1
211988184	2	-1
211975188	1	-2
211936273	1	-1
210237174	2	-1
208629549	1	-1
207974456	1	-2
207678957	1	-1
205738023	3	-2
203457212	1	-2
201564253	2	-2
200474959	3	-2
199235811	1	-1
199144659	2	-1
198453988	1	-2
198280702	2	-2
198034785	3	-3
196366212	2	-2
196298133	1	-3
196297011	2	-2
196128063	3	-2
195725422	1	-2
194873538	2	-2
194658707	3	-1
194648750	3	-2
194062133	3	-1
193904887	2	-2
193366252	3	-2
193165268	3	-3
192802875	2	-3
191789320	2	-2
191749975	2	-1
191217489	3	-2
190886549	1	-1
190589610	1	-2
190589164	2	-2
190572513	2	-1
187310486	1	-2
187290407	2	-4
185375859	2	-3
184265273	1	-2
183633894	2	-1
183217218	3	-2
182634873	2	-1
182317324	1	-1
182265932	2	-2
181779858	2	-2
181708499	3	-3
181468513	2	-1
180460861	2	-2
180405660	1	-1
180054980	2	-1
179798389	2	-3
179496977	4	-3
179059843	2	-2
179050489	3	-2
179031078	1	-1
178696156	3	-3
177762206	2	-4
177609282	3	-1
177602289	2	-2
177538275	3	-2
177469424	2	-1
176851799	1	-2
176739576	1	-1
176726903	3	-2
176507693	2	-4
175273992	2	-1
174968572	3	-2
173648217	3	-3
171946445	1	-3
171028169	3	-2
170744746	3	-4
169454442	2	-1
169273404	2	-1
168753067	2	-2
168487319	3	-1
168306013	2	-1
168193165	1	-1
168056318	3	-2
167682273	2	-1
167602431	3	-3
167592547	2	-1
167577118	2	-1
167433480	2	-2
167280008	1	-1
167195324	2	-2
167130904	2	-1
167112567	2	-2
167091199	3	-1
167087382	2	-1
166457020	2	-2
