321725258	1	-2
315664195	4	-1
313671226	2	-2
312146778	2	-1
309406293	2	-2
303932442	2	-3
303596069	2	-2
303505229	2	-3
299534507	2	-2
292867350	2	-2
290720740	2	-4
290412583	1	-2
290108432	2	-1
289823723	2	-2
289437175	2	-2
289240651	3	-4
287842999	2	-3
285165099	2	-3
276223882	3	-2
274167754	2	-3
273626789	2	-2
272388071	2	-2
270887248	2	-2
270736774	2	-2
270053554	3	-2
269673629	3	-1
269183034	1	-1
269029699	2	-2
268388673	2	-2
267589912	1	-2
266916675	1	-2
266402561	2	-2
266156611	2	-1
263323515	1	-1
263118379	2	-2
262948880	1	-1
260498349	2	-1
260245812	2	-2
259968973	2	-1
259467813	1	-2
256413352	1	-1
255039482	2	-1
254831767	2	-2
254603973	2	-1
254136242	1	-2
253061096	1	-1
253026115	2	-2
252829365	2	-1
252505354	2	-1
252072596	3	-1
251976103	2	-3
251703657	2	-1
251521233	2	-3
251395719	2	-1
251381418	3	-1
251299888	2	-3
251220418	2	-2
251218147	3	-2
250829149	3	-2
250792946	1	-1
250748045	3	-3
250720341	2	-1
250689745	2	-3
250221390	1	-1
243330345	2	-2
241113578	1	-1
237368330	1	-2
