348504686	2	-1
337322851	2	-3
336676164	2	-2
333503435	2	-2
325055952	2	-1
308123249	1	-1
301609142	1	-2
300109510	1	-2
299997055	2	-2
295978234	1	-1
295647103	2	-3
294266148	3	-2
289609142	2	-2
285251828	3	-1
283850761	2	-2
280017638	3	-2
273102313	1	-2
272359992	2	-1
268725296	1	-1
268156588	2	-1
265143375	1	-2
263278583	3	-2
263193934	2	-2
262274417	2	-3
261916154	1	-1
260035057	2	-3
258193442	3	-2
253186275	2	-1
252105122	1	-2
251679769	3	-1
250164104	3	-2
249125216	2	-2
248273591	2	-1
247856867	3	-2
247775319	3	-1
246749516	2	-2
244869091	1	-1
242095119	2	-2
240240264	2	-3
240013606	2	-1
238009458	2	-2
237362240	2	-2
232790084	2	-1
231434838	2	-3
231244905	1	-2
229133158	2	-1
228900963	1	-1
228750833	1	-1
228365329	1	-3
226851695	3	-2
224144933	3	-2
221253389	2	-2
220670310	2	-2
219966835	2	-1
218014050	1	-1
217698118	2	-2
216998643	1	-2
214247347	4	-3
213540851	2	-2
206623432	1	-2
206307596	1	-2
203008114	2	-2
202896611	1	-2
200489771	2	-2
199708826	2	-1
198983558	1	-1
198021032	1	-1
197745608	2	-2
195678863	1	-2
194489620	2	-2
193917842	1	-1
193779675	2	-2
193444879	2	-1
192616175	1	-3
189926441	2	-1
189265256	2	-2
188995654	2	-2
188341116	2	-3
185380212	3	-1
183145572	3	-2
181508226	2	-3
181500394	3	-2
180085476	2	-2
179048568	3	-2
179010282	3	-2
178015134	1	-2
177819974	1	-2
176108956	2	-2
173802177	2	-3
173740437	1	-2
172281261	3	-2
170996032	1	-2
168926668	1	-2
168551155	3	-2
168391324	1	-2
165886481	3	-2
163809971	3	-2
162257674	1	-1
161758557	1	-1
160907852	2	-1
158546927	4	-4
157285431	2	-2
156570804	1	-1
156460591	2	-2
156017537	2	-1
155495195	2	-1
153642738	3	-1
150712672	2	-2
148945737	2	-2
142566824	1	-1
141897967	2	-1
141040979	2	-1
135543997	1	-1
134600238	2	-1
129650821	1	-2
119463516	3	-2
116708679	3	-2
114459215	2	-2
111788060	2	-1
106045409	2	-2
102805977	2	-1
102540786	2	-2
98305998	3	-2
97530644	2	-1
95537598	2	-1
94174098	2	-1
92222851	2	-2
89160582	2	-3
86599407	3	-2
85577695	1	-1
70825767	3	-2
67554703	3	-2
58702203	1	-1
58504279	2	-2
56740566	1	-2
56088839	2	-2
55367942	2	-2
