348407956	3	-4
347581993	2	-2
340764357	2	-2
335892929	2	-1
322476383	2	-2
318896079	2	-2
317849044	2	-1
317044067	1	-1
316027270	2	-2
314432949	2	-2
314289000	2	-3
312081058	2	-1
311898297	3	-3
311489129	2	-1
310611823	3	-4
308182935	3	-3
306276482	2	-1
304205953	2	-3
302212834	3	-3
302199433	2	-2
294788194	2	-1
293549652	2	-2
285330154	3	-3
274787144	2	-2
265553615	2	-2
263032801	2	-2
256539796	3	-2
255760252	1	-3
252193631	2	-1
228417611	2	-3
224705822	2	-2
222205423	3	-1
217681618	3	-4
217016570	3	-1
215176664	3	-2
214291315	2	-3
209762523	2	-2
209351234	2	-2
207911055	2	-1
206196463	2	-1
205379617	2	-1
204466637	3	-2
203691958	3	-3
203590066	2	-1
203423156	2	-2
202137145	3	-1
199970186	2	-1
199314152	3	-2
196196806	1	-1
190489285	2	-1
182101095	3	-2
179456431	2	-2
170032315	2	-2
160192028	2	-1
157549842	2	-3
154522416	2	-2
151934103	3	-4
148935576	2	-2
146033967	2	-1
144739133	2	-2
144344127	2	-2
129929648	2	-2
122683803	2	-3
118120400	2	-2
117453390	2	-2
116548380	2	-1
113166540	3	-3
111025844	3	-1
86746606	2	-2
83690467	2	-1
76444196	3	-1
60545337	3	-2
54442087	2	-1
53210663	2	-2
50460731	3	-3
36137758	1	-1
30082557	2	-1
29193895	1	-2
28351230	2	-3
17365514	2	-4
