329202486	1	-1
307901355	2	-2
295610992	1	-1
286031141	2	-2
285177570	2	-2
273928503	1	-1
270511547	3	-1
263771608	2	-2
261888863	2	-2
258487844	3	-4
258285069	2	-1
246333423	2	-2
246001216	2	-2
241831089	2	-2
241558993	2	-2
239882438	2	-2
239194617	2	-2
238770847	3	-1
235721771	2	-3
234910589	2	-2
233373007	2	-2
231945638	2	-2
231428333	2	-2
231137354	3	-2
226112171	2	-2
225436125	3	-3
225258074	3	-2
225146773	2	-2
224788051	2	-2
224523501	2	-2
224270942	2	-2
220186363	1	-3
219831042	2	-2
219806059	1	-2
218223323	2	-4
212902625	2	-2
211880369	1	-2
211486073	2	-2
211087920	2	-2
210474669	3	-2
209711695	2	-2
207831514	2	-2
207291616	2	-2
205511575	3	-2
203308361	2	-2
198382091	2	-2
197477579	2	-3
196548002	2	-2
195997192	2	-2
195888107	2	-2
191459502	2	-2
189683103	3	-2
185481898	2	-3
183304541	2	-1
183262840	1	-2
182976263	2	-2
181838588	2	-2
181659914	2	-2
181063010	3	-2
180940843	3	-2
180600999	3	-1
180209153	2	-3
180158151	2	-2
180030607	1	-2
179882940	1	-1
179292714	2	-2
178835181	2	-2
178794607	3	-1
177814153	2	-2
177486582	1	-2
177408329	2	-1
177100199	1	-1
173594632	3	-1
170010773	2	-2
167717821	2	-2
163810847	2	-2
163649000	3	-2
163575823	3	-1
163272522	2	-2
162230213	1	-1
161321900	2	-2
160421570	1	-2
159684216	2	-2
159259643	3	-1
158949371	1	-2
158742202	2	-2
157679905	2	-1
157467123	2	-2
156477211	1	-1
156297564	3	-3
156244549	2	-1
155516260	1	-1
154859415	2	-2
154589758	2	-2
154467204	1	-2
153928174	2	-2
153470790	1	-2
152973467	3	-2
152814773	2	-2
149403292	3	-1
148914129	1	-1
147972895	3	-2
144933886	1	-2
143408676	2	-2
141956964	3	-2
140773145	1	-2
138576357	2	-2
135143893	1	-2
133177706	2	-1
133131626	2	-2
133034688	2	-2
133028971	1	-1
133025736	1	-1
127670719	3	-2
127315921	2	-1
34699403	2	-1
