349478119	2	-1
348449437	1	-2
348425844	2	-2
348412809	1	-2
347705855	1	-2
346911485	2	-2
346764550	2	-1
346495300	2	-1
345920470	1	-1
345914995	2	-1
345569640	1	-2
344223375	1	-1
344183039	1	-1
344103035	2	-2
343860388	1	-1
343852348	3	-1
343752375	1	-1
343285786	2	-1
343184091	2	-2
342391741	1	-2
342294680	1	-1
342147546	1	-1
341445478	1	-2
341327868	1	-1
341200043	2	-1
340997404	2	-3
340208128	1	-1
339971907	2	-3
339966631	1	-2
339858885	4	-1
339501426	3	-2
339275943	1	-1
339199653	1	-1
339139843	2	-2
338312153	3	-2
336997722	2	-2
336883670	1	-1
336337537	1	-2
336272109	1	-1
336152967	3	-1
336095063	1	-1
335695807	3	-2
335602972	3	-2
335136747	2	-1
334739024	1	-2
334545467	3	-2
334391361	2	-1
334168228	1	-1
334018049	2	-2
333704816	2	-1
333621216	3	-3
333293288	1	-1
333071177	1	-1
332997855	2	-2
331819286	2	-1
331728696	1	-1
331137910	3	-2
330889736	2	-2
330810930	2	-2
330136410	1	-1
330082846	1	-2
330000019	1	-2
329989755	2	-1
329895976	3	-2
329687450	2	-4
329420450	2	-1
328866314	1	-1
328746303	1	-1
328700686	1	-1
328556565	1	-2
328506486	1	-1
328426030	1	-1
328245238	3	-2
327832166	1	-1
327796906	1	-2
327613780	1	-1
327437956	2	-1
327008968	2	-2
326851449	2	-1
326743216	3	-2
326711919	1	-3
326585849	3	-2
326197684	2	-1
325912246	2	-2
325752124	3	-1
325152420	1	-2
324715200	1	-1
324642657	1	-2
324631692	1	-1
324610802	1	-1
324364950	1	-1
323958830	1	-1
323935322	2	-1
323878333	2	-1
323523846	1	-1
322970278	1	-1
322952436	3	-3
322934725	1	-1
322607809	1	-2
322540469	3	-3
322526042	2	-1
322483954	1	-1
322424153	1	-1
322403617	1	-1
322361429	2	-2
322165336	1	-1
322068133	1	-1
321979909	2	-2
321559897	1	-2
320822380	1	-1
320403497	3	-1
320248639	1	-2
319824463	1	-1
319665818	2	-1
319095162	2	-2
318872685	2	-2
318822499	1	-1
318520564	2	-2
318458904	1	-2
318323502	1	-1
318245691	3	-1
317958040	1	-1
317852208	1	-1
317524951	2	-2
317475137	2	-2
316711722	1	-2
316158596	2	-3
315878463	1	-1
315168926	2	-2
315087929	1	-2
314857086	1	-2
314541816	2	-1
314299607	1	-1
313983322	3	-1
313838337	2	-2
313501652	1	-1
313380733	1	-1
313320514	1	-1
313189830	3	-2
313173056	2	-2
313109811	2	-3
313029045	2	-2
313019886	1	-2
312956336	1	-1
312861110	1	-2
312830060	1	-1
312816628	1	-2
312814925	1	-2
312601716	1	-1
312426162	1	-1
312165220	3	-1
312080908	1	-3
311793440	3	-2
311043232	1	-1
310833490	1	-1
310465132	1	-1
310370767	1	-1
310305320	2	-1
310273181	1	-1
310001007	1	-1
309811292	1	-1
309612877	1	-1
308212445	1	-1
308116199	2	-1
307707141	2	-1
307701074	1	-1
307569123	3	-2
307281222	1	-1
306613074	1	-1
306077088	2	-1
305855158	4	-2
305689224	1	-1
305643289	2	-1
305586228	1	-1
305266307	1	-1
304782491	2	-2
304092679	1	-2
303708485	2	-2
303242469	1	-1
302344800	3	-1
302032145	2	-1
301893780	2	-1
301814569	3	-1
301764860	1	-2
301663190	2	-1
301321006	2	-2
301158541	2	-1
301140871	1	-1
300981531	1	-1
300880030	1	-1
300133397	2	-1
300071107	2	-1
300036442	1	-2
299935037	2	-1
299625790	1	-1
299475851	2	-1
299475305	2	-5
299106056	3	-3
298971761	2	-1
298922881	2	-1
298803486	2	-1
298397736	1	-2
298217548	2	-1
298154384	2	-2
298107257	1	-2
298055276	2	-2
297833576	1	-1
297781597	1	-1
297749920	1	-1
297729455	1	-1
297386192	1	-3
297330031	1	-2
297290856	1	-2
297064522	3	-1
296993654	3	-2
296790115	1	-2
296748013	1	-2
296706259	1	-2
296284136	2	-1
296252574	1	-1
295844117	2	-2
295726605	2	-1
295579567	2	-1
295382910	2	-2
295267150	1	-1
295218208	4	-1
295082749	1	-1
294846460	2	-2
294828475	2	-2
294821558	2	-1
294690236	2	-1
294677237	1	-1
294527630	2	-2
294467734	3	-3
294385883	2	-4
294265787	2	-2
294244701	1	-3
294225055	1	-1
294118759	2	-1
294095093	2	-2
293093510	2	-3
293012209	2	-2
292815807	2	-1
292201157	2	-2
291926351	2	-2
291894055	2	-2
291824090	2	-2
291755913	4	-2
291573531	3	-1
291243619	2	-1
291075766	1	-1
291000711	1	-1
290986393	3	-2
290512236	2	-2
290445256	1	-1
290324033	2	-3
290303699	2	-2
290044939	3	-2
289606123	2	-1
289533955	1	-1
289520753	1	-1
289506962	2	-2
289428411	1	-1
289143313	1	-2
288736441	1	-1
288294496	2	-2
287874325	2	-1
287677562	1	-1
287662719	2	-2
287470532	1	-1
287318254	2	-2
287296389	2	-2
287196693	3	-2
287091569	4	-2
286591673	2	-1
286512949	1	-2
286374851	2	-1
286288097	2	-1
285777075	1	-1
285603174	1	-1
285535358	1	-2
285529975	1	-1
285422962	2	-2
285355453	3	-2
285289753	1	-1
285288791	1	-4
285243550	2	-1
285224753	2	-2
285185782	1	-1
285181622	2	-3
285164322	2	-2
285156053	3	-3
285127896	1	-2
285126794	1	-1
285113423	2	-1
285093023	2	-3
285012835	2	-1
284896257	2	-2
284814668	2	-1
284578370	1	-1
